employee_id,full_name_ar,national_id,department,job_title,monthly_salary_sar,bank_iban,mobile,biometric_on_file,hire_date
E01850,سحر الزهراني,1176414108,تقنية المعلومات,مدقق حسابات,55000,SA4883071421411926151226,+966577731712,لا,2013-06-17
E01851,عبدالوهاب الجهني,1484252745,الخدمات المساندة,مدير عام مساعد,33000,SA2801332518053473369228,+966501667833,لا,2025-04-22
E01852,نجلاء القرشي,1058433309,المالية,أخصائي,22000,SA5026876232602058904776,+966501945776,لا,2014-04-10
E01853,شيماء المرواني,1401748221,المالية,مختص,55000,SA5560218020524415868729,+966542319649,نعم,2011-01-19
E01854,تالا العتيبي,1376034359,ضبط الجودة,مصمم,27500,SA1123501093382658918328,+966529264143,نعم,2016-06-17
E01855,رنا القرني,1871013940,تقنية المعلومات,أخصائي,14500,SA8097002122221186370245,+966574414061,لا,2013-08-28
E01856,رامي المطيري,1834408013,المالية,مختص,18000,SA3739048242435984041208,+966527486368,نعم,2024-02-13
E01857,وليد الدوسري,1345166878,التخطيط والتطوير,أخصائي,14500,SA8670066909794143052611,+966505312891,نعم,2021-01-25
E01858,بشاير الدوسري,1556181665,إدارة المعرفة,كبير محللين,8500,SA2571532655845670604888,+966591685234,لا,2013-01-15
E01859,أسماء الثبيتي,1060308028,ضبط الجودة,مسؤول مشتريات,41000,SA4862438613992607855658,+966564255150,نعم,2010-06-02
E01860,سعد المرواني,1962506166,ضبط الجودة,محلل,33000,SA8452122826230194719213,+966582915876,لا,2019-02-26
E01861,فاطمة العنزي,1328295512,ضبط الجودة,أخصائي,55000,SA8078188177323948826236,+966590843774,نعم,2019-11-21
E01862,رانيا الغامدي,1779759842,الخدمات المساندة,باحث,11000,SA6608332254074415531644,+966575123888,نعم,2014-03-27
E01863,خلود الشهراني,1762018685,الشؤون القانونية,مهندس,33000,SA8994232213559189009906,+966533357101,نعم,2010-09-05
E01864,شهاب العوفي,1762339461,المالية,مختص,41000,SA1468463861410090333340,+966553877496,لا,2014-09-19
E01865,باسل الربيعي,1229619679,إدارة المعرفة,باحث,6500,SA6650487575818950275020,+966530395081,نعم,2023-01-05
E01866,ابتسام السهلي,1344077506,المالية,رئيس قسم,55000,SA5274676529411989559464,+966555892062,لا,2016-04-27
E01867,عمر الصاعدي,1269051304,الشؤون القانونية,مطور برمجيات,33000,SA8605496725143083176178,+966528436978,لا,2019-07-12
E01868,وفاء القرني,1366679486,تقنية المعلومات,مسؤول مشتريات,6500,SA9705004136633799870190,+966587732540,نعم,2021-11-17
E01869,مياء الدوسري,1257192946,التدقيق الداخلي,محلل,8500,SA6965534205715200071268,+966518682373,نعم,2012-10-29
E01870,عبير الرشيدي,1006610040,المالية,مختص,11000,SA0738435178404937658408,+966525990686,لا,2019-06-19
E01871,يمنى الرشيدي,1801239045,الشؤون القانونية,كبير محللين,33000,SA5101047849129615372930,+966515631800,لا,2012-03-26
E01872,خلود الجهني,1033652833,التشغيل,مشرف,14500,SA7912874642822209711931,+966542502952,لا,2010-01-16
E01873,مياء الغامدي,1605413929,التشغيل,مسؤول مشتريات,18000,SA2080432385440483863320,+966522077876,لا,2018-08-02
E01874,ديمة العنزي,1737638351,التخطيط والتطوير,مدير عام مساعد,22000,SA1374295012270832441377,+966599275557,لا,2016-12-22
E01875,رند الزبيدي,1063273500,التشغيل,أمين مستودع,27500,SA6561873068132856156484,+966594246371,نعم,2021-08-16
E01876,مروة المقرن,1798374284,التخطيط والتطوير,مستشار,14500,SA8735565080861299766128,+966567907663,نعم,2017-03-08
E01877,ناصر المقرن,1051138541,الاتصال المؤسسي,مسؤول مشتريات,41000,SA5852832595541115443296,+966580168880,نعم,2015-05-26
E01878,فهد الفيفي,1394400293,التدقيق الداخلي,موظف خدمة عملاء,33000,SA0344325839307220135590,+966512150922,نعم,2011-08-15
E01879,تركي العمري,1111381537,المالية,مدير,18000,SA9623468525237885752603,+966587317082,نعم,2025-12-07
E01880,بشاير الحوساوي,1011892781,إدارة المخاطر,مهندس,22000,SA6732288372718189030111,+966517488358,لا,2017-09-06
E01881,عبدالعزيز المرواني,1933032920,المشتريات,رئيس قسم,8500,SA4496112000759369218919,+966582821779,لا,2015-03-10
E01882,سلطان الربيعي,1968675759,التدقيق الداخلي,مدير,55000,SA7780991721971568046979,+966525817830,لا,2023-03-14
E01883,هبة الشهري,1651121376,الشؤون القانونية,أمين مستودع,33000,SA7371182268059013355630,+966509766061,لا,2017-05-05
E01884,الجوهرة السبيعي,1128700133,المشتريات,مدقق حسابات,14500,SA9682153966394693108338,+966508519037,نعم,2017-06-10
E01885,صالح العسيري,1700138546,إدارة المخاطر,مهندس,8500,SA6725629676013083639964,+966593439644,نعم,2019-07-06
E01886,عمر السلمي,1061276828,إدارة المعرفة,أمين مستودع,8500,SA9547958552759230578224,+966514510821,نعم,2010-03-03
E01887,ناصر الزهراني,1903380689,التخطيط والتطوير,موظف خدمة عملاء,22000,SA5692379890697040984940,+966511922152,لا,2013-12-20
E01888,نواف الرشيدي,1836353183,إدارة المخاطر,مختص,8500,SA0560340607088993636030,+966579441776,لا,2023-06-17
E01889,هاني السديري,1082028190,التشغيل,أمين مستودع,14500,SA0436625700164659707750,+966584809903,نعم,2016-04-16
E01890,نواف الزياني,1043298882,التشغيل,مدقق حسابات,41000,SA5925716899188556807306,+966527845897,لا,2025-10-06
E01891,أنوار البقمي,1102931282,الخدمات المساندة,أخصائي,55000,SA5337222694738124943534,+966535643421,نعم,2012-04-27
E01892,لطيفة البلوي,1241255254,الخدمات المساندة,مشرف,41000,SA8553950487220043695453,+966501381446,نعم,2024-06-13
E01893,زينب السواط,1056981853,إدارة المعرفة,مستشار,22000,SA5371691181342531364849,+966552313687,لا,2015-02-09
E01894,أمل البلوي,1703143600,الموارد البشرية,مصمم,41000,SA7186834398481592339435,+966556238221,لا,2014-05-17
E01895,ريم الحربي,1325495727,المالية,أخصائي,8500,SA0732521392386227470930,+966530047870,نعم,2020-02-21
E01896,رند المسعود,1062101140,المالية,مدير عام مساعد,18000,SA6903272458919628300322,+966531256702,نعم,2011-01-19
E01897,جواهر السلمي,1273375541,تقنية المعلومات,محلل,41000,SA0501195101594719097887,+966522752685,نعم,2011-04-15
E01898,خلود الشهري,1004995401,ضبط الجودة,موظف خدمة عملاء,27500,SA5838174119551510520315,+966540382580,لا,2018-12-11
E01899,مياء القحطاني,1744511286,الخدمات المساندة,مسؤول مشتريات,27500,SA1476344176479865222571,+966542528753,لا,2019-03-05
E01900,سلطان الغامدي,1788890042,الشؤون القانونية,مستشار,33000,SA7262769801357870909052,+966599960828,نعم,2017-02-21
E01901,رانيا البقمي,1484553985,إدارة المعرفة,أمين مستودع,14500,SA7526082047021534443369,+966529501828,لا,2022-12-16
E01902,طلال البلوي,1793807916,الخدمات المساندة,محلل,55000,SA6721122404384506372661,+966570179438,لا,2013-07-06
E01903,شيماء السديري,1794493781,التدقيق الداخلي,رئيس قسم,6500,SA4561351505656264856313,+966556507027,لا,2025-01-08
E01904,لين الحميدي,1582003875,تقنية المعلومات,أخصائي,8500,SA4480231094172372042276,+966560685438,لا,2026-03-24
E01905,سلطان السلمي,1742105693,الموارد البشرية,مهندس,6500,SA5493975840812679051175,+966548630174,نعم,2023-01-03
E01906,عبير المطيري,1575758980,المالية,مطور برمجيات,8500,SA1317946498204055873433,+966556309245,لا,2020-09-19
E01907,سامي العمري,1149615658,الخدمات المساندة,منسق,55000,SA3063811903693382957055,+966546354101,نعم,2022-02-19
E01908,سارة العتيبي,1633812506,إدارة المعرفة,منسق,55000,SA8439665265464370931273,+966551564774,لا,2021-11-21
E01909,سلمى السهلي,1473873667,الشؤون القانونية,أخصائي,41000,SA7207325332447276181745,+966588392146,نعم,2025-09-28
E01910,عبير الغامدي,1376913339,ضبط الجودة,أمين مستودع,33000,SA7977601198890000031982,+966505090968,نعم,2023-03-23
E01911,رامي المالكي,1274296571,المالية,مختص,18000,SA0575091386643258939516,+966573231155,نعم,2013-10-01
E01912,حمد المقرن,1542625486,الاتصال المؤسسي,مطور برمجيات,6500,SA1654052975294798029436,+966538527879,لا,2017-09-12
E01913,لين القرشي,1231699578,الشؤون القانونية,مستشار,18000,SA4141344405080928457542,+966569145866,لا,2019-03-24
E01914,غانم المسعود,1755725189,التدقيق الداخلي,مسؤول مشتريات,18000,SA8666575097142961961301,+966512626293,لا,2021-06-18
E01915,باسل الخالدي,1344617913,إدارة المخاطر,منسق,27500,SA7027089198057412792110,+966555185162,نعم,2011-01-04
E01916,سمر الغامدي,1739257523,التدقيق الداخلي,باحث,6500,SA4886454154019167112607,+966569351903,نعم,2016-10-23
E01917,حمد القرشي,1130566266,إدارة المعرفة,مختص,27500,SA1397932542691028370607,+966539662614,لا,2015-05-10
E01918,ديمة الزياني,1259662979,إدارة المخاطر,مشرف,41000,SA1960842629583687977649,+966562185569,لا,2017-07-06
E01919,ابتسام الأسمري,1165805993,الموارد البشرية,كبير محللين,22000,SA9586916354519469968102,+966578739627,لا,2012-05-16
E01920,وليد الرويلي,1315202026,التخطيط والتطوير,محلل,27500,SA5804147049578289484702,+966551691987,نعم,2014-05-24
E01921,هاني الرشيدي,1793438910,الموارد البشرية,باحث,33000,SA7227894801582114256309,+966562147268,لا,2020-03-18
E01922,زياد العسيري,1967002856,ضبط الجودة,مدير,11000,SA2477384155266196494013,+966549603959,لا,2015-09-28
E01923,زينب السواط,1429002973,ضبط الجودة,كبير محللين,6500,SA3580030563953031077325,+966598586632,نعم,2019-04-24
E01924,تركي الشمري,1644024877,الاتصال المؤسسي,كبير محللين,41000,SA2015529445949027808634,+966571666169,لا,2015-01-12
E01925,إبراهيم البلوي,1635582982,ضبط الجودة,مدير عام مساعد,27500,SA8305415544998268110145,+966576184998,لا,2019-11-08
E01926,عبدالرحمن البقمي,1995617238,المالية,كبير محللين,55000,SA4042160398512200180166,+966557581611,لا,2022-09-07
E01927,صفاء الخالدي,1134340825,إدارة المعرفة,مشرف,41000,SA4046549483813519229030,+966546737480,نعم,2023-11-04
E01928,لطيفة العوفي,1158500460,إدارة المعرفة,أمين مستودع,11000,SA7913186268334744324724,+966536747664,نعم,2018-08-03
E01929,زياد الحربي,1964390965,الشؤون القانونية,محاسب,27500,SA3553422247442789751177,+966542409643,لا,2024-06-19
E01930,ماجد البلوي,1893286789,المشتريات,مستشار,22000,SA5494541511733568029893,+966589223203,لا,2019-09-19
E01931,بدر الحميدي,1664419833,التخطيط والتطوير,محاسب,33000,SA4128187166355067423711,+966592140615,لا,2013-01-27
E01932,خالد الدوسري,1128966452,التشغيل,موظف خدمة عملاء,11000,SA3393730661893332927281,+966536215311,لا,2012-08-13
E01933,باسل المطيري,1302512155,ضبط الجودة,أخصائي,55000,SA4446424412086865354486,+966592213603,نعم,2015-03-28
E01934,ميساء البلوي,1625822091,الخدمات المساندة,مدقق حسابات,6500,SA2323936913867939789616,+966553062017,لا,2022-09-07
E01935,الجوهرة الثبيتي,1177332572,التشغيل,موظف خدمة عملاء,14500,SA7715921200240231053255,+966500909877,لا,2016-12-28
E01936,حسن العامري,1811200862,التدقيق الداخلي,مستشار,22000,SA5422716269798396255002,+966567048078,لا,2010-05-11
E01937,رهف المرواني,1052404512,المالية,محاسب,27500,SA5442604606929528325253,+966526237797,نعم,2015-05-25
E01938,عبدالعزيز الحوساوي,1308477833,الشؤون القانونية,محلل,14500,SA2263110582550254151073,,نعم,2017-05-17
E01939,الجوهرة السهلي,1030686859,الخدمات المساندة,مدير,11000,SA3897368592344112554663,+966554075647,نعم,2010-07-21
E01940,طلال العوفي,1909473454,ضبط الجودة,محاسب,11000,SA3141229735279608875847,+966564756593,لا,2016-02-20
E01941,جواهر الفيفي,1212101024,الموارد البشرية,مدير عام مساعد,41000,SA8978421227060294106951,+966580944206,لا,2023-07-02
E01942,وليد العنزي,1343161863,المشتريات,مختص,41000,SA7987281778329261324757,+966559703304,نعم,2025-09-25
E01943,فهد الزبيدي,1809592155,الخدمات المساندة,مختص,11000,SA8219887716764436641896,+966531066293,لا,2018-03-18
