vendor_id,vendor_name_ar,cr_number,vat_number,city,contact_person_ar,contact_email,contact_phone,iban,status,last_updated
V01298,مصنع الأسمري للخدمات البيئية,1010532324,352888896846423,الرياض,هند المطيري,abdulwahhab.alrubaie@vendor14.sa.example,+966513759892,SA5599428860960470581868,نشط,2024-06-03
V01299,شركة الفيفي للطباعة والنشر,2051407911,362374536732243,الجبيل,ابتسام الشهري,nasser.alomari@vendor6.sa.example,+966555803336,SA4064528944422506296762,نشط,2025-05-16
V01300,مصنع العمري للتسويق الرقمي,6006390149,362996471432803,جازان,حمزة المالكي,areej.albalawi@vendor22.sa.example,+966535332490,SA6404672962267888223383,نشط,2024-11-13
V01301,مجموعة العنزي للاتصالات,4650530183,318531394671413,المدينة المنورة,يمنى الربيعي,wael.almasoud@vendor30.sa.example,+966534947997,SA6176332437243312427140,نشط,2025-05-02
V01302,مختبرات اليامي للمقاولات,5854948802,363062207950923,خميس مشيط,تركي الشهري,abeer.alshamri@vendor19.sa.example,+966570967781,SA2539968480631840466468,نشط,2026-03-14
V01303,مؤسسة المقرن للخدمات البيئية,4650271756,335128810265923,المدينة المنورة,غدير القرني,abdulkarim.albalawi@vendor16.sa.example,+966587805343,SA1573950007105072426210,نشط,2024-05-15
V01304,شركة الرشيدي للخدمات المالية,4030942757,324241012945713,جدة,صفاء الصاعدي,sara.alsalmi@vendor20.sa.example,+966521202649,SA5202523463580552166174,نشط,2024-08-24
V01305,مصنع الغامدي للاتصالات,7106284299,395291158148463,سكاكا,بشاير العمري,reem.albalawi@vendor3.sa.example,+966548895706,SA4245304117368400664169,نشط,2025-05-02
V01306,مختبرات المسعود للإعلام والتواصل,4030560257,313109215698323,جدة,صفاء الرويلي,dalal.alrashidi@vendor23.sa.example,+966503982440,SA3309039837745487252418,نشط,2025-07-01
V01307,شركة مساهمة الرشيدي للطباعة والنشر,5606445550,322172418480773,تبوك,عبدالعزيز الفيفي,mohammed.alswat@vendor20.sa.example,+966567804686,SA6565336517548411288216,نشط,2025-04-19
V01308,مركز المقرن للاستشارات,6006098498,335338614465483,جازان,رنا الزهراني,ayman.alrashidi@vendor10.sa.example,,SA1323962916591816373896,نشط,2026-01-24
V01309,مختبرات الجهني للتجهيزات الطبية,4030848609,387681458537783,جدة,تالا العوفي,hussein.aljohani@vendor17.sa.example,+966599327550,SA6023877424354890516854,نشط,2024-11-16
V01310,مركز الجهني للمقاولات,5855106080,351899953710773,أبها,إبراهيم السلمي,rana.alomari@vendor12.sa.example,+966507983205,SA6731715179907713822718,نشط,2024-04-25
V01311,مصنع العسيري لتقنية المعلومات,6506940732,312451176589823,نجران,إبراهيم المرواني,turki.alharbi@vendor16.sa.example,+966501696213,SA5072405458461813794300,نشط,2024-11-25
V01312,مجموعة العرجاني للتطوير البرمجي,5855301808,333804747060843,أبها,شهاب الغامدي,saleh.alsudairi@vendor22.sa.example,+966510840587,SA1689046566078482524540,نشط,2025-04-24
V01313,شركة المقرن للأعمال العقارية,7106988210,354588482436773,سكاكا,هند الحوساوي,hussein.alhosawy@vendor11.sa.example,+966525023359,SA15198265453452994771,نشط,2024-07-17
V01314,مجموعة الصاعدي لإدارة المشاريع,6906436232,366301439362963,عرعر,معاذ الزهراني,rania.alomari@vendor30.sa.example,+966580033201,SA8348966737424926951570,نشط,2024-10-11
V01315,شركة السبيعي للإعلام والتواصل,7106133521,396981567907213,سكاكا,راشد الحميدي,lama.alqahtani@vendor20.sa.example,+966582755654,SA2346882820189956286361,نشط,2025-11-03
V01316,مختبرات الثبيتي للاستشارات,4652386773,361333761768213,ينبع,نورة العوفي,hanan.alsubaie@vendor6.sa.example,+966573676131,SA6330887544234199904459,نشط,2025-02-27
V01317,شركة الفيفي للتطوير البرمجي,3206971948,317983290311743,حائل,نجود الشهري,safaa.alghamdi@vendor23.sa.example,+966583019153,SA5596096108155046878939,نشط,2025-01-04
V01318,مصنع البلوي للخدمات البيئية,6506419437,397535618961873,نجران,دلال الزياني,,+966505014347,SA7553645553748814172492,نشط,2026-01-13
V01319,شركة مساهمة الرويلي للاتصالات,5854350052,328260428186913,خميس مشيط,أنوار السلمي,hani.alzahrani@vendor22.sa.example,+966529864671,SA3360470205007103794609,نشط,2026-02-26
V01320,مجموعة البلوي للأمن السيبراني,4032487646,399252329020963,الطائف,نادية الصاعدي,safaa.alswat@vendor7.sa.example,+966558859910,SA5954944512935145188899,نشط,2024-06-07
V01321,مختبرات السلمي للخدمات البيئية,4652047940,365933140424793,ينبع,خلود القرني,maisa.alrubaie@vendor30.sa.example,+966556556872,SA3379885248000370185450,نشط,2024-04-19
V01322,مكتب الصاعدي للتطوير البرمجي,2050083079,351805117423993,الدمام,بشاير الحازمي,khalid.alhumaidi@vendor2.sa.example,+966551149260,SA3592961144424463464863,نشط,2025-07-30
V01323,مختبرات المقرن للتجهيزات الطبية,2051928353,397188319536613,الجبيل,هند الهاجري,abdullah.alarjani@vendor30.sa.example,+966573081292,SA1727662817694055441361,نشط,2025-12-04
V01324,مجموعة العسيري للمقاولات,5854713196,309423148077693,خميس مشيط,بشاير العرجاني,basel.alotaibi@vendor22.sa.example,+966593463922,SA7500314106229471060165,نشط,2024-05-12
V01325,شركة الهاجري للإعلام والتواصل,4650398727,334976028397363,المدينة المنورة,نايف الدوسري,haifa.almutairi@vendor17.sa.example,+966506487029,SA0565518391274663601385,نشط,2024-08-15
V01326,شركة مساهمة العمري للبنية التحتية,4030720512,374689350299553,جدة,عبدالله السديري,sultan.almutairi@vendor15.sa.example,+966533443700,SA4291378216404322296881,نشط,2025-09-12
V01327,مكتب الهاجري لتقنية المعلومات,3206981025,381765648606643,حائل,عبدالكريم الزهراني,,+966510982879,SA9270419430109765206841,نشط,2024-12-02
V01328,مركز الغامدي للترجمة والتعريب,2050239668,314698364408083,الدمام,لمى الغامدي,mona.aljohani@vendor24.sa.example,+966522683494,SA5835520164863223071163,نشط,2026-04-14
V01329,مجموعة المالكي للتسويق الرقمي,4031533085,375360882255913,مكة المكرمة,راشد المرواني,muath.almasoud@vendor9.sa.example,+966575763570,SA7199407789141102424037,نشط,2025-08-14
V01330,مؤسسة السهلي للأعمال العقارية,4032940413,302677164756483,الطائف,لمى الشهراني,abdullah.alziyani@vendor24.sa.example,+966596466060,SA8735927942863000480100,نشط,2026-01-14
V01331,مؤسسة السلمي للمستشفيات,5855873793,388520518462223,أبها,مساعد العوفي,wafaa.alsubaie@vendor5.sa.example,+966529699362,SA0227345522209225826508,نشط,2025-08-20
V01332,مجموعة الفيفي للتسويق الرقمي,7106863425,347227957270553,سكاكا,ديمة الهاجري,,+966547515297,SA4416208418979374832531,نشط,2024-05-20
V01333,شركة العامري للتعليم والتدريب,3406185694,334146579442533,بريدة,مازن الرويلي,jawaher.alqurashi@vendor11.sa.example,+966500672429,SA1551090460227911602590,نشط,2025-07-31
V01334,شركة الجهني لتقنية المعلومات,3206056342,360656352643263,حائل,عبدالرحمن العنزي,dalal.alamri@vendor18.sa.example,+966564600515,SA8562265706508029351160,نشط,2026-03-23
V01335,مختبرات الشهراني لإدارة المشاريع,4650164893,335641361183323,المدينة المنورة,عمر الحازمي,sara.alsubaie@vendor27.sa.example,+966532458869,SA7067373675083142171864,نشط,2025-09-01
V01336,شركة مساهمة المطيري للمستشفيات,5855340573,387090125254203,أبها,فاطمة الجهني,areej.alaufi@vendor15.sa.example,+966521101056,SA9185762338206116114824,نشط,2024-10-13
V01337,مجموعة الغامدي للاتصالات,4031366191,332582668269173,مكة المكرمة,سحر الحميدي,anwar.alswat@vendor22.sa.example,+966571655303,SA2295323487080048248255,نشط,2025-08-29
V01338,مصنع الشهري للتسويق الرقمي,5855407163,340640507087613,أبها,أمل العرجاني,anas.alarjani@vendor16.sa.example,+966509390704,SA5085016153471711250386,نشط,2026-01-13
V01339,شركة مساهمة الرويلي للترجمة والتعريب,4650002794,325332912768203,المدينة المنورة,سامي البلوي,anas.alghamdi@vendor22.sa.example,+966517236399,SA9728785784386472321379,نشط,2024-08-01
V01340,مجموعة البلوي للمستشفيات,4652162670,343332875521743,ينبع,صفاء الشهري,basel.alruwaily@vendor11.sa.example,+966594532776,SA6428422943956876659746,نشط,2026-04-24
V01341,مصنع الحوساوي للاتصالات,4032923175,324058389065873,الطائف,وليد الرويلي,rahaf.alharbi@vendor10.sa.example,+966594896462,SA4499117395090279933990,نشط,2024-09-01
V01342,مجموعة الغامدي للتسويق الرقمي,6506921341,301615648438513,نجران,سعد العامري,najla.alsubaie@vendor19.sa.example,+966519851319,SA2308058005250277762908,نشط,2026-03-31
V01343,مجموعة البقمي للتطوير البرمجي,6006987195,314692872331343,جازان,زياد البلوي,sara.alghamdi@vendor22.sa.example,+966513734428,SA4113441850015725698160,نشط,2026-03-16
V01344,مركز الرويلي للترجمة والتعريب,5606240998,332305146854923,تبوك,نجلاء الزبيدي,ahmed.alqarni@vendor14.sa.example,+966549170916,SA9875516341594773942290,نشط,2026-06-08
V01345,مختبرات الزهراني للخدمات المالية,2050861816,307891884269983,الدمام,عمر الحازمي,salman.alaufi@vendor26.sa.example,+966565630779,SA6290510474122542751383,نشط,2026-02-14
V01346,شركة العرجاني للتطوير البرمجي,4650585010,304977372454443,المدينة المنورة,مساعد العسيري,noura.alghamdi@vendor10.sa.example,+966534061837,SA9621486972225069834414,نشط,2025-02-20
V01347,مكتب العتيبي للطباعة والنشر,1010785099,372789958292543,الرياض,باسل البلوي,kareem.altamimi@vendor22.sa.example,+966500667835,SA2880736421522292421810,نشط,2024-11-15
V01348,مكتب البلوي للمستشفيات,3406581907,368480804012553,بريدة,يمنى الحربي,areej.alsharif@vendor11.sa.example,+966584757509,SA6927156467643870391069,نشط,2025-12-31
V01349,شركة الخالدي لتقنية المعلومات,2051095278,338931882234913,الجبيل,محمد العنزي,khalid.alsubaie@vendor22.sa.example,+966518919496,SA8915347589126450155255,نشط,2025-01-28
V01350,شركة مساهمة العتيبي للخدمات اللوجستية,7106436241,336858124061483,سكاكا,عبدالعزيز الدوسري,dima.alruwaily@vendor6.sa.example,+966530912957,SA4161767220900408809855,نشط,2026-01-25
V01351,مركز الرشيدي للتعليم والتدريب,6506763814,380753686692803,نجران,نواف الحازمي,hind.alashmari@vendor21.sa.example,+966541028316,SA5065588424750347622655,نشط,2025-02-26
V01352,شركة العنزي لإدارة المشاريع,5606898572,397077591550413,تبوك,أحمد الغامدي,rand.alrashidi@vendor7.sa.example,+966583544596,SA5945240949334860022373,نشط,2025-09-17
V01353,مكتب الصاعدي للاتصالات,6006784278,399089585359043,جازان,هاني المرواني,wael.alziyani@vendor8.sa.example,+966550433233,SA8207426262888050326149,نشط,2024-11-26
V01354,مكتب الفيفي للاتصالات,3206333871,330903878846293,حائل,حمد الحازمي,mansour.alrashidi@vendor22.sa.example,+966518292348,SA2685760653884760605325,نشط,2025-12-19
V01355,شركة المرواني للمقاولات,2050236359,378501728671513,الدمام,صفاء المسعود,ibtisam.alshahrani@vendor23.sa.example,+966554888845,SA7681953435831239884571,نشط,2025-12-08
V01356,مركز القحطاني للأعمال العقارية,2050511367,342793004032303,الدمام,باسل الحازمي,nadia.alghamdi@vendor19.sa.example,+966581023164,SA7683849501290700596743,نشط,2024-09-08
V01357,مكتب الشهراني لتقنية المعلومات,4030229579,385328749825973,جدة,سلمى الرشيدي,areej.alruwaily@vendor12.sa.example,+966537289828,SA9701152861686986452961,نشط,2025-12-19
V01358,مجموعة اليامي للمستشفيات,1010045212,360432737350503,الرياض,حنان الأسمري,mayaa.alshahrani@vendor7.sa.example,+966554831871,SA3724220397665408707480,نشط,2024-07-03
V01359,مختبرات السهلي لتقنية المعلومات,5606709910,311876259927353,تبوك,أيمن السديري,abdulaziz.alhajri@vendor25.sa.example,+966566360402,SA8646660818483886472093,نشط,2025-04-14
V01360,مختبرات السديري للاستشارات,3406874105,353572863529323,بريدة,خالد الفيفي,luay.alamri@vendor24.sa.example,+966519794202,SA9857308085829512355173,نشط,2024-06-10
