invoice_no,vendor_id,issue_date,currency,subtotal,vat_amount,total_amount,cost_center,approved_by_id,payment_iban
INV-2026-009618,V00559,2026-04-15,SAR,670525.92,100578.89,771104.81,التخطيط والتطوير,1520063833,SA7452091726847803635696
INV-2026-009619,V00955,2025-08-30,SAR,244523.8,36678.57,281202.37,التخطيط والتطوير,1018916252,SA9525364385863772978787
INV-2026-009620,V00473,2026-02-25,SAR,63463.84,9519.58,72983.42,الاتصال المؤسسي,1816596058,SA1869464089127600445671
INV-2026-009621,V00517,2026-03-12,SAR,48002.07,7200.31,55202.38,الموارد البشرية,1476168461,SA3122285994848874082820
INV-2026-009622,V00308,2026-04-11,SAR,665719.62,99857.94,765577.56,المالية,1991668896,SA7612363148259746551602
INV-2026-009623,V00556,2025-09-01,SAR,708556.65,106283.5,814840.15,الشؤون القانونية,1618715344,SA2469314762306184283741
INV-2026-009624,V00325,2025-02-11,SAR,851184.51,127677.68,978862.19,إدارة المخاطر,1157310630,SA6691295922687591467898
INV-2026-009625,V01102,2026-04-04,SAR,512452.46,76867.87,589320.33,ضبط الجودة,1610555409,SA7274612606956789303086
INV-2026-009626,V01003,2025-05-10,SAR,486409.96,72961.49,559371.45,المالية,1195445273,SA8743973366172862766589
INV-2026-009627,V00431,2025-09-10,SAR,793946.2,119091.93,913038.13,تقنية المعلومات,1386937161,SA9588302881444812868015
INV-2026-009628,V00406,2025-01-15,SAR,374669.03,56200.35,430869.38,إدارة المخاطر,1987369079,SA7231590526887481620452
INV-2026-009629,V00329,2025-04-03,SAR,421320.24,63198.04,484518.28,تقنية المعلومات,1971955966,SA1904485208922932988609
INV-2026-009630,V01049,2026-04-07,SAR,795812.55,119371.88,915184.43,تقنية المعلومات,1171259201,SA0825899882273147427879
INV-2026-009631,V00294,2025-07-18,SAR,197229.82,29584.47,226814.29,التدقيق الداخلي,1117658938,SA4289672226220054667070
INV-2026-009632,V00258,2026-06-12,SAR,704791.86,105718.78,810510.64,إدارة المعرفة,1995158589,SA5166178306440853916152
INV-2026-009633,V00089,2025-09-21,SAR,172128.94,25819.34,197948.28,المشتريات,1000712552,SA0709391423777129584678
INV-2026-009634,V00733,2025-02-02,SAR,46794.46,7019.17,53813.63,تقنية المعلومات,1953184890,SA9456854010841846340414
INV-2026-009635,V01051,2025-09-22,SAR,159050.95,23857.64,182908.59,المشتريات,1404831370,SA7978716293501939269219
INV-2026-009636,V00761,2025-10-20,SAR,307215.45,46082.32,353297.77,ضبط الجودة,1032831073,SA8072242243089521160264
INV-2026-009637,V00050,2025-10-07,SAR,390511.29,58576.69,449087.98,الخدمات المساندة,1020891972,SA1779293573969549774008
INV-2026-009638,V00362,2025-08-09,SAR,789120.38,118368.06,907488.44,ضبط الجودة,1548096385,SA9518580458407919882515
INV-2026-009639,V00473,2025-07-14,SAR,547132.61,82069.89,629202.5,تقنية المعلومات,1781794522,SA6445478785653332631373
INV-2026-009640,V00350,2025-03-05,SAR,603543.02,90531.45,694074.47,تقنية المعلومات,1839618780,SA2774866618604954190060
INV-2026-009641,V00218,2025-09-24,SAR,659837.85,98975.68,758813.53,الاتصال المؤسسي,1826863621,SA3279452187212657564944
INV-2026-009642,V01244,2025-05-16,SAR,893205.36,133980.8,1027186.16,الموارد البشرية,1656385471,SA9542867730368234914134
INV-2026-009643,V00778,2025-10-27,SAR,828820.4,124323.06,953143.46,إدارة المعرفة,1564799060,SA7237027138829631188536
INV-2026-009644,V01442,2025-04-29,SAR,820762.96,123114.44,943877.4,إدارة المخاطر,1215541861,SA9094911418449913538573
INV-2026-009645,V00476,2026-05-08,SAR,528067.1,79210.06,607277.16,التخطيط والتطوير,1949080574,SA8079895123676710789613
INV-2026-009646,V00508,2025-03-14,SAR,878370.09,131755.51,1010125.6,إدارة المعرفة,1610491209,SA1795060946636709024521
INV-2026-009647,V00821,2025-10-12,SAR,1753.18,87.66,2016.16,المالية,1427509193,SA3443366589031420879588
INV-2026-009648,V01266,2025-07-07,SAR,128173.66,19226.05,147399.71,المالية,1787184520,SA3984100887613046437884
INV-2026-009649,V00196,2025-07-14,SAR,784786.73,117718.01,902504.74,المالية,1817753005,SA7956980703433899978031
INV-2026-009650,V01351,2025-12-26,SAR,177357.25,26603.59,203960.84,المالية,1307427276,SA1184091313822311048742
INV-2026-009651,V00260,2025-03-16,SAR,593620.03,89043.0,682663.03,إدارة المخاطر,1963766314,SA0733272070194442995024
INV-2026-009652,V00836,2025-05-20,SAR,134068.9,20110.33,154179.23,التخطيط والتطوير,1419874647,SA2818968303494367864617
INV-2026-009653,V01337,2025-08-15,SAR,598771.9,89815.79,688587.69,التدقيق الداخلي,1641921992,SA3992396364304200137317
INV-2026-009654,V00691,2025-07-19,SAR,620272.99,93040.95,713313.94,الشؤون القانونية,1104294127,SA1360890012458303795928
INV-2026-009655,V00027,2025-06-26,SAR,464158.21,69623.73,533781.94,الاتصال المؤسسي,1808738015,SA7125493744509060679040
INV-2026-009656,V00435,2026-02-10,SAR,714080.28,107112.04,821192.32,إدارة المخاطر,1095183321,SA6685793329361984192711
INV-2026-009657,V00135,2025-12-10,SAR,184820.65,27723.1,212543.75,المالية,1717633216,SA3943820968815297185410
INV-2026-009658,V01293,2025-08-20,SAR,88199.27,13229.89,101429.16,ضبط الجودة,1512166404,SA7195716360513947618508
INV-2026-009659,V00747,2025-05-14,SAR,891011.84,133651.78,1024663.62,إدارة المخاطر,1912278106,SA1885166464998518031655
INV-2026-009660,V00317,2025-05-08,SAR,863778.02,129566.7,993344.72,إدارة المخاطر,1620230944,SA2681359733732621343661
INV-2026-009661,V00508,2026-01-27,SAR,922265.75,138339.86,1060605.61,التشغيل,1606234811,SA9483276248844830280768
INV-2026-009662,V00186,2025-08-29,SAR,757805.35,113670.8,871476.15,تقنية المعلومات,1219887831,SA1836935540940855635437
INV-2026-009663,V01412,2025-08-22,SAR,265872.44,39880.87,305753.31,إدارة المعرفة,1824509432,SA6912094121622591607369
INV-2026-009664,V01324,2026-05-12,SAR,939521.5,140928.23,1080449.73,التخطيط والتطوير,1103418727,SA5505141187702682053191
INV-2026-009665,V00631,2025-08-05,SAR,154120.49,23118.07,177238.56,إدارة المخاطر,1224418739,SA7911191904228589550829
INV-2026-009666,V00782,2026-05-28,SAR,501211.35,75181.7,576393.05,التدقيق الداخلي,1351791270,SA8968114855263444285041
INV-2026-009667,V00494,2025-10-30,SAR,203951.09,30592.66,234543.75,المالية,1977109758,SA0985724763869670809167
INV-2026-009668,V00728,2025-02-05,SAR,763084.87,114462.73,877547.6,إدارة المخاطر,1196831026,SA7220176972061412592127
INV-2026-009669,V00791,2026-04-02,SAR,279614.0,41942.1,321556.1,الشؤون القانونية,1657900401,SA3897804027149480910933
INV-2026-009670,V01322,2025-12-05,SAR,33903.98,5085.6,38989.58,إدارة المعرفة,1510731282,SA1310527304035523410818
INV-2026-009671,V00431,2025-01-01,SAR,13651.91,2047.79,15699.7,المشتريات,1470177849,SA8644302899116239696638
INV-2026-009672,V00907,2025-03-25,sar,384120.31,57618.05,441738.36,إدارة المخاطر,1577695370,SA7972275169062272237650
INV-2026-009673,V01412,2025-09-12,SAR,724949.01,108742.35,833691.36,ضبط الجودة,1577487653,SA3007427693816821849721
INV-2026-009674,V00103,2026-01-16,SAR,31609.28,4741.39,36350.67,إدارة المخاطر,1801512219,SA5296047988082848340883
INV-2026-009675,V01224,2025-09-30,SAR,526481.23,78972.18,605453.41,المالية,1661766301,SA0719505055405964395877
INV-2026-009676,V01123,2025-09-14,SAR,373482.77,56022.42,429505.19,التدقيق الداخلي,1510445545,SA9126865727814328136718
INV-2026-009677,V01044,2025-07-28,SAR,472786.69,70918.0,543704.69,المشتريات,1599974258,SA1223968655112909327525
INV-2026-009678,V00025,2025-03-20,SAR,424439.04,63665.86,488104.9,إدارة المعرفة,1186494488,SA5722521883442408489728
INV-2026-009679,V00589,2026-03-20,SAR,689791.67,103468.75,793260.42,ضبط الجودة,1905190771,SA4465823520301413620484
INV-2026-009680,V01093,2026-01-17,SAR,402868.08,60430.21,463298.29,التشغيل,1508105242,SA9351765600596129542600
INV-2026-009681,V00010,2026-02-16,SAR,178563.41,26784.51,205347.92,المشتريات,1787177144,SA9733252470247355394985
INV-2026-009682,V01157,2025-06-21,SAR,168495.01,25274.25,193769.26,الشؤون القانونية,1624356711,SA8462859016749743772244
INV-2026-009683,V00830,2026-05-23,SAR,67944.58,10191.69,78136.27,تقنية المعلومات,1641390669,SA6198218074071014295031
INV-2026-009684,V01083,2025-05-24,SAR,611170.66,91675.6,702846.26,المالية,1985659828,SA0203313301829998895795
INV-2026-009685,V00902,2025-10-31,SAR,563852.53,84577.88,563852.53,التخطيط والتطوير,1042834307,SA5564270760712500017283
INV-2026-009686,V01394,2025-09-07,SAR,254347.0,38152.05,292499.05,ضبط الجودة,1940319377,SA0247703131471655565053
INV-2026-009687,V01328,2025-05-06,SAR,456509.5,68476.43,524985.93,الخدمات المساندة,1211779820,SA4969238104048529554002
INV-2026-009688,V00020,2026-03-20,SAR,695452.65,104317.9,799770.55,تقنية المعلومات,1407753233,SA6026184863580243810796
INV-2026-009689,V01314,2026-02-05,SAR,801743.21,120261.48,922004.69,الخدمات المساندة,1372520187,SA0736804330665097289869
INV-2026-009690,V01310,2026-06-13,SAR,41807.49,6271.12,48078.61,ضبط الجودة,1990165373,SA7980639482939094324523
INV-2026-009691,V01149,2025-05-24,SAR,470222.57,70533.39,540755.96,التدقيق الداخلي,1682356975,SA7502192511153430461362
INV-2026-009692,V00010,2025-02-16,SAR,378908.85,56836.33,435745.18,الاتصال المؤسسي,1246599417,SA1651951671711128812490
INV-2026-009693,V00273,2025-09-08,SAR,378269.7,56740.46,435010.16,الخدمات المساندة,1374891636,SA2375592532159915519482
INV-2026-009694,V01420,2026-01-12,SAR,600614.48,90092.17,690706.65,المالية,1393126766,SA6413320656263042706992
INV-2026-009695,V00589,2026-01-04,SAR,466486.51,69972.98,536459.49,الموارد البشرية,1545804328,SA2676574516537286510918
INV-2026-009696,V00477,2026-04-01,SAR,386326.18,57948.93,444275.11,الشؤون القانونية,1657636906,SA3400127525671039676765
INV-2026-009697,V00681,2025-12-09,SAR,689456.94,103418.54,792875.48,إدارة المعرفة,1451458424,SA8799663901859878753824
INV-2026-009698,V00961,2025-12-17,SAR,597436.99,89615.55,687052.54,إدارة المخاطر,1542555832,SA4426508954391852601517
INV-2026-009699,V00446,2026-02-02,SAR,356927.83,53539.17,410467.0,تقنية المعلومات,1256298660,SA9074103769188480491749
INV-2026-009700,V00826,2026-04-20,SAR,855936.35,128390.45,984326.8,الخدمات المساندة,1712825783,SA2891433288066615059026
INV-2026-009701,V00651,2025-11-01,SAR,436498.16,65474.72,501972.88,المالية,1792153437,SA7665518614143639966151
INV-2026-009702,V00601,2026-05-21,SAR,282718.28,42407.74,325126.02,التدقيق الداخلي,1730450606,SA2275754656127972283041
INV-2026-009703,V00147,2025-03-15,SAR,664495.96,99674.39,764170.35,الاتصال المؤسسي,1109513877,SA1986921075413901459677
INV-2026-009704,V01407,2025-11-11,SAR,247141.2,37071.18,284212.38,تقنية المعلومات,1700758640,SA3988176138763209532576
INV-2026-009705,V00869,2026-04-22,SAR,483534.75,72530.21,483534.75,تقنية المعلومات,1898817356,SA7349591606911873868488
INV-2026-009706,V00965,2025-05-09,SAR,496747.34,74512.1,571259.44,المالية,1329438681,SA5435600539313881618530
INV-2026-009707,V00336,2025-06-16,SAR,106437.91,15965.69,122403.6,الخدمات المساندة,1741097925,SA2207659286102481554313
INV-2026-009708,V00800,2025-02-27,SAR,339256.18,50888.43,390144.61,الخدمات المساندة,1157480938,SA4963982249045014956941
INV-2026-009709,V01070,2025-05-15,SAR,491848.64,73777.3,565625.94,التشغيل,1233268018,SA7665730290309341671312
INV-2026-009710,V01225,2026-02-26,SAR,329405.85,49410.88,378816.73,إدارة المعرفة,1318583034,SA9756309851882061463498
INV-2026-009711,V00423,2025-06-17,SAR,205911.6,30886.74,236798.34,التدقيق الداخلي,1951380151,SA8445809687528516527568
INV-2026-009712,V01182,2025-12-01,SAR,865597.53,129839.63,995437.16,إدارة المخاطر,1309304283,SA4475688143861770876479
INV-2026-009713,V00820,2026-04-19,SAR,101606.84,15241.03,116847.87,الموارد البشرية,1647591393,SA5836425331849913598544
INV-2026-009714,V00545,2026-01-15,SAR,783492.95,117523.94,901016.89,الموارد البشرية,1225155975,SA7757074403291171453631
INV-2026-009715,V00015,2025-06-22,SAR,791111.55,118666.73,909778.28,الاتصال المؤسسي,1420510487,SA9299598193498331455255
INV-2026-009716,V01487,2025-04-17,SAR,285395.72,42809.36,328205.08,المالية,1431085974,SA7536442998387574720904
INV-2026-009717,V00256,2024-12-31,SAR,580464.34,87069.65,667533.99,الاتصال المؤسسي,1627122045,SA7459662299869472626695
INV-2026-009718,V00930,2025-09-08,SAR,305043.84,45756.58,350800.42,التدقيق الداخلي,1870173182,SA9275240298834836399833
INV-2026-009719,V01442,2025-10-12,SAR,949386.93,142408.04,1091794.97,الاتصال المؤسسي,1114358813,SA1456962352037419643842
INV-2026-009720,V01226,2026-06-09,SAR,275385.07,41307.76,316692.83,التخطيط والتطوير,1674285075,SA1051203030166158987305
INV-2026-009721,V01187,2026-04-04,SAR,391937.94,58790.69,450728.63,إدارة المخاطر,1944063625,SA2473187701198585161126
INV-2026-009722,V00871,2025-03-11,SAR,217764.97,32664.75,250429.72,التشغيل,1816301939,SA5617849477771517768431
INV-2026-009723,V01110,2025-08-23,SAR,402990.27,60448.54,463438.81,إدارة المعرفة,1673623284,SA6315113305008831055159
INV-2026-009724,V00209,2025-08-17,SAR,930384.71,139557.71,1069942.42,تقنية المعلومات,1119227906,SA6844862860447262168301
INV-2026-009725,V00294,2026-06-09,SAR,164808.27,24721.24,189529.51,إدارة المخاطر,1430611689,SA5165374260431212390924
INV-2026-009726,V01392,2025-03-02,SAR,309970.39,46495.56,356465.95,التدقيق الداخلي,1100866308,SA3795457209557041653143
INV-2026-009727,V00261,2026-06-07,SAR,654387.07,98158.06,752545.13,الاتصال المؤسسي,1287636946,SA0927558357683057053181
INV-2026-009728,V01079,2025-08-02,SAR,298810.42,44821.56,343631.98,التدقيق الداخلي,1685479378,SA6560130892560126102847
INV-2026-009729,V01266,2025-07-26,SAR,93942.6,14091.39,108033.99,الموارد البشرية,1893463909,SA3748912579203091826917
INV-2026-009730,V00365,2025-02-07,SAR,887975.38,133196.31,1021171.69,المالية,1621457009,SA1756134187882797804301
INV-2026-009731,V01235,2026-02-18,SAR,394062.32,59109.35,453171.67,إدارة المخاطر,1891984922,SA7187607154868639014818
INV-2026-009732,V01336,2026-06-20,SAR,912411.64,136861.75,1049273.39,إدارة المخاطر,1760715324,SA2181108115242798246410
INV-2026-009733,V00813,2026-06-16,SAR,413112.84,61966.93,475079.77,ضبط الجودة,1789574595,SA5936290884808632461578
INV-2026-009734,V00217,2026-06-04,SAR,919676.8,137951.52,1057628.32,الشؤون القانونية,1730377049,SA0899916549846869933739
INV-2026-009735,V01188,2025-07-10,SAR,474630.48,71194.57,545825.05,ضبط الجودة,1276653324,SA9192575121403915188227
INV-2026-009736,V00636,2026-04-10,SAR,252727.77,37909.17,290636.94,تقنية المعلومات,1006264178,SA3734467474346201977332
INV-2026-009737,V00743,2025-08-02,SAR,58062.48,8709.37,66771.85,التشغيل,1358985289,SA6155776663678129291559
INV-2026-009738,V01433,2025-11-07,SAR,8644.89,1296.73,9941.62,التشغيل,1774265613,SA7196177473701837250161
INV-2026-009739,V01127,2025-01-21,SAR,421482.4,63222.36,484704.76,التخطيط والتطوير,1550223109,SA5987106223320035640496
INV-2026-009740,V00346,2025-04-04,SAR,526542.74,78981.41,605524.15,المشتريات,1685741223,SA0306578036375266849779
INV-2026-009741,V00761,2025-10-22,SAR,537995.95,80699.39,618695.34,ضبط الجودة,1984392546,SA6271803443651113408243
INV-2026-009742,V00518,2025-02-15,SAR,305746.39,45861.96,351608.35,التخطيط والتطوير,1240959807,SA3820545211410916997468
INV-2026-009743,V01231,2026-03-05,SAR,571563.28,85734.49,657297.77,ضبط الجودة,1331794436,SA5074931871576390970616
INV-2026-009744,V00857,2026-03-03,SAR,814848.99,122227.35,937076.34,إدارة المخاطر,1301771430,SA6100705027730432192781
INV-2026-009745,V00973,2025-10-07,SAR,85072.27,12760.84,97833.11,الخدمات المساندة,1484951619,SA5515374821638958267613
INV-2026-009746,V01355,2026-04-23,SAR,256838.59,38525.79,295364.38,إدارة المعرفة,1204111270,SA4624597176366194934918
INV-2026-009747,V01050,2025-03-24,SAR,902700.53,135405.08,1038105.61,ضبط الجودة,1882907437,SA7039699881710592311955
INV-2026-009748,V01054,2025-12-04,SAR,5476.48,821.47,6297.95,إدارة المخاطر,1123943928,SA9494209004219806532048
INV-2026-009749,V00066,2025-02-23,SAR,633649.93,95047.49,728697.42,الموارد البشرية,1921550263,SA0829383290142540517448
INV-2026-009750,V00210,2026-02-24,SAR,807277.92,121091.69,928369.61,إدارة المعرفة,1384703045,SA5594360296063206224787
INV-2026-009751,V00796,2025-03-20,SAR,662369.36,99355.4,761724.76,التخطيط والتطوير,1270785254,SA1189512052976940626433
